ID,fipsstat,state,year,vio,prop,murder,rape,assault,rob,auto,burg,larc,rpcpi,rpcim,rpcui,area,density,shalll,aftr,yr70,yr71,yr72,yr73,yr74,yr75,yr76,yr77,yr78,yr79,yr80,yr81,yr82,yr83,yr84,yr85,yr86,yr87,yr88,yr89,yr90,yr91,yr92,yr93,yr94,yr95,yr96,yr97,yr98,yr99,yr00,yr01,yr02,yr03,yr04,yr05,yr06,yr07,AK,AL,AZ,AR,CA,CO,CT,DE,FL,GA,DC,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,trnd,trndAK,trndAL,trndAZ,trndAR,trndCA,trndCO,trndCT,trndDC,trndDE,trndFL,trndGA,trndHI,trndIA,trndID,trndIL,trndIN,trndKS,trndKY,trndLA,trndMA,trndMD,trndME,trndMI,trndMN,trndMO,trndMS,trndMT,trndNC,trndND,trndNE,trndNH,trndNJ,trndNM,trndNV,trndNY,trndOH,trndOK,trndOR,trndPA,trndRI,trndSC,trndSD,trndTN,trndTX,trndUT,trndVA,trndVT,trndWA,trndWI,trndWV,trndWY,incarc_rate,unemp,stnumber,pop_b,ppb,prison_pop,prison_rate,prison_1,rpcrpo,crack,povrate,police,policerate,lpolicerate,ppx1019,ppx2029,ppx3039,ppx4049,ppx5064,ppx65o,vioarr,proparr,aovio,aopro,murarr,raparr,robarr,agaarr,burarr,lararr,autarr,aomur,aorap,aorob,aoaga,aobur,aolar,aoaut,popwm1019,popwm2029,popwm3039,popwm4049,popwm5064,popwm65o,popwf1019,popwf2029,popwf3039,popwf4049,popwf5064,popwf65o,popbm1019,popbm2029,popbm3039,popbm4049,popbm5064,popbm65o,popbf1019,popbf2029,popbf3039,popbf4049,popbf5064,popbf65o,popnm1019,popnm2029,popnm3039,popnm4049,popnm5064,popnm65o,popnf1019,popnf2029,popnf3039,popnf4049,popnf5064,popnf65o,popstate,ppwm1019,ppbm1019,ppnm1019,ppwf1019,ppbf1019,ppnf1019,ppwm2029,ppbm2029,ppnm2029,ppwf2029,ppbf2029,ppnf2029,ppwm3039,ppbm3039,ppnm3039,ppwf3039,ppbf3039,ppnf3039,ppwm4049,ppbm4049,ppnm4049,ppwf4049,ppbf4049,ppnf4049,ppwm5064,ppbm5064,ppnm5064,ppwf5064,ppbf5064,ppnf5064,ppwm65o,ppbm65o,ppnm65o,ppwf65o,ppbf65o,ppnf65o,lmur_1,lrap_1,laga_1,lrob_1,laut_1,lbur_1,llar_1,ratmur,ratrap,rataga,ratrob,rataut,ratbur,ratlar,lmur,lrap,laga,lrob,laut,lbur,llar,lnlpolicerate,lincarc_rate,lrpcim,lrpcui,lrpcrpo,lrpcpi,laovio,laopro,ratrap2,lrap2,ratvio,ratpro,lvio,lpro,mur_1,rap_1,aga_1,rob_1,aut_1,bur_1,lar_1,g_assault,ratgaga,lgaga,domvio
746,23,Maine,1993,1558,37519,20,329,945,264,1665,8909,26945,16365.96973,297.658905,137.8538971,30865,40.11845016,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,6.599999905,20,5290,0.0034476,1469,118.6345978,122.9215012,2404.979004,0.273320109,15.39999962,2784,224.8323517,228.5256042,0.139080197,0.136628509,0.171664,0.145775303,0.134169489,0.137514398,NA,NA,53.03633118,20.07228088,NA,NA,NA,NA,NA,NA,NA,10.0887804,28.82509041,34.10292053,67.59351349,18.61162949,19.89271927,24.38121986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1238256,0.070004098,0.0003836,0.0010046,0.066311002,0.0003351,0.0010418,0.066341698,0.0006267,0.0010111,0.067167103,0.0004393,0.0010426,0.083200902,0.0005031,0.0009643,0.0856172,0.0003125,0.001066,0.072435804,0.0002835,0.0006663,0.071463399,0.0001454,0.0007809,0.064346999,0.0001688,0.0004466,0.068562597,0.0001018,0.0005427,0.055213898,7.59000031393953e-05,0.0001793,0.081701197,7.19000017852522e-05,0.0002722,0.530260921,3.169317961,4.406410217,3.148699045,4.968983173,6.711557865,7.793557167,1.61517489,26.56962776,76.3170166,21.32030869,134.4633026,719.4796753,2176.044434,0.479443252,3.279768705,4.334896088,3.059660196,4.90129137,6.578528404,7.685264111,5.431648254,4.795790672,4.504821301,3.973315239,7.78529644,9.702959061,76.04000092,23.09000015,26.56962776,3.279768705,125.8221207,3029.987305,4.834869385,8.016313553,1.699375629,23.79125786,81.97463989,23.30572319,143.8804626,821.8504028,2424.927979,53,4.280213356,1.454002857,0
747,23,Maine,1994,1611,38971,28,318,987,278,1776,8938,28257,17381.2207,317.3752136,103.9985962,30865,40.10001755,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,6.400000095,20,5061,0.0033603,1474,119.0931168,118.6345978,2609.827881,0.29446739,9.399999619,2848,230.1066437,224.8323975,0.14062281,0.131600305,0.170427501,0.150398195,0.135495603,0.138616607,NA,NA,51.34222031,23.38422012,NA,NA,NA,NA,NA,NA,NA,42.07574081,29.61189079,43.9228096,60.68650055,20.36268044,23.52680969,28.83402061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237687,0.070798203,0.0003426,0.0010164,0.067071103,0.0003345,0.00106,0.063534603,0.0005947,0.000976,0.064983301,0.0004363,0.0010754,0.082437597,0.0004896,0.000955,0.0852146,0.0002755,0.0010552,0.074680403,0.0002884,0.0006795,0.073773898,0.0001656,0.0008104,0.065035798,0.0001681,0.0004533,0.069171801,0.0001107,0.0005559,0.055893801,7.999999797903e-05,0.0001769,0.082111202,7.42999982321635e-05,0.0002804,0.479443312,3.279768944,4.334896088,3.059659958,4.901290894,6.578527927,7.685264111,2.262284517,25.69308662,79.74552155,22.46125221,143.4934692,722.1535034,2283.048828,0.816375136,3.246222019,4.378840446,3.111791611,4.96628952,6.58223772,7.73326683,5.415355206,4.753590107,4.516448975,3.639823675,7.86703968,9.763145447,53.03633118,20.07228088,25.69308662,3.246222019,130.1621552,3148.695801,4.86878109,8.054743767,1.61517489,26.56962776,76.3170166,21.32030869,134.4633026,719.4796753,2176.044434,43,3.474222422,1.245370746,0
748,23,Maine,1995,1631,39132,25,265,1007,334,1673,9015,28444,18443.41016,347.9888,88.82872009,30865,40.09194946,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,5.800000191,20,5322,0.0035985,1396,112.813736,119.0931015,2824.204102,0.121919103,11.19999981,2992,241.7898865,230.1065979,0.141745299,0.128442004,0.169014499,0.155421093,0.1368424,0.139621496,NA,NA,36.97856903,15.04889011,NA,NA,NA,NA,NA,NA,NA,52.37710953,26.73454094,27.8585701,42.32695007,12.40207005,15.18789005,21.69926071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237438,0.071356297,0.0003758,0.0010142,0.067573503,0.0003491,0.0010764,0.061905298,0.0006287,0.0009706,0.063381799,0.0004978,0.0010578,0.081720501,0.0004913,0.0009592,0.0844438,0.0003192,0.0010805,0.077178001,0.0003079,0.0007152,0.076205797,0.0001673,0.0008469,0.0657003,0.0001729,0.0004736,0.069805503,0.0001107,0.0005794,0.0565596,9.53999988269061e-05,0.0001867,0.082384698,8.24000017018989e-05,0.0003127,0.816375077,3.246222019,4.37883997,3.111792088,4.966289997,6.582238197,7.73326683,2.020303249,21.41521454,81.37781525,26.99125099,135.1987,728.5213623,2298.620117,0.703247607,3.064101696,4.399102688,3.295512676,4.906745434,6.591016769,7.740064144,5.438542843,4.727387905,4.513554573,3.506292105,7.945981979,9.822462082,51.34222031,23.38422012,21.41521454,3.064101696,131.8045807,3162.340332,4.881320477,8.059067726,2.262284517,25.69308662,79.74552155,22.46125221,143.4934692,722.1535034,2283.048828,60,4.848727703,1.578716397,0
749,23,Maine,1996,1553,40636,25,260,976,292,1776,9303,29557,19834.76953,368.5751953,92.61152649,30865,40.22148132,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,5.199999809,20,5639,0.0038494,1426,114.8669739,112.8136978,3091.728027,0.402698308,11.19999981,2992,241.0112152,241.7899017,0.142903894,0.126335993,0.166909099,0.160904005,0.137979701,0.139682606,NA,NA,57.64868927,24.4683609,NA,NA,NA,NA,NA,NA,NA,60.33789063,28.86980057,64.70275879,63.13059998,22.56355095,24.2748909,29.55669975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1241436,0.071951397,0.0003907,0.0010158,0.068153299,0.0003568,0.0010359,0.060860999,0.0006782,0.0009787,0.062203001,0.0005373,0.0010778,0.080794297,0.0004873,0.0009143,0.083310798,0.0003359,0.0010665,0.079905897,0.0003448,0.0007266,0.078895703,0.0001949,0.0008361,0.066249102,0.0001804,0.0005115,0.070324197,0.0001168,0.0005977,0.056831799,0.0001039,0.0001917,0.082118601,0.0001224,0.0003142,0.703247607,3.064101934,4.399103165,3.295512915,4.906744957,6.591016769,7.740064144,2.013796806,20.94348717,78.61862946,23.52114868,143.0601349,749.3740845,2380.871826,0.700021923,3.041827679,4.364608765,3.157899857,4.963264942,6.619238377,7.775221825,5.488069057,4.672828674,4.456907749,3.498324156,8.036485672,9.895192146,36.97856903,15.04889011,20.94348717,3.041827679,125.0970688,3273.306152,4.829090118,8.09355545,2.020303249,21.41521454,81.37781525,26.99125099,135.1987,728.5213623,2298.620117,29,2.336004496,0.848442018,0
750,23,Maine,1997,1500,37396,25,254,964,257,1642,8241,27513,21097.55078,394.7645874,84.66036224,30865,40.34391785,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,5.099999905,20,6001,0.0041263,1620,130.0980225,114.8669968,3285.583008,0.93858242,10.10000038,2901,232.971817,241.0112,0.143250108,0.124935001,0.163744494,0.162250802,0.144232795,0.140126005,NA,NA,50.7219696,24.25085068,NA,NA,NA,NA,NA,NA,NA,48.30918121,29.45681953,66.51262665,52.18968964,21.70940018,24.14150047,30.81749916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1245215,0.072046198,0.0004329,0.00104,0.068302304,0.0003815,0.0010472,0.0601414,0.0006858,0.0009476,0.061464898,0.0005782,0.0011171,0.079204798,0.0004843,0.0008954,0.081703998,0.0003654,0.0010906,0.080536298,0.000363,0.000779,0.079482697,0.0002297,0.0008601,0.069305301,0.0002064,0.0005605,0.073388897,0.0001397,0.000632,0.0571604,0.0001197,0.0002,0.082168102,0.0001397,0.0003381,0.700021923,3.041827917,4.364608765,3.157900095,4.963264942,6.6192379,7.775221825,2.007685423,20.39808464,77.41635132,20.63900566,131.8647766,661.8134155,2209.498047,0.696982503,3.015440941,4.349197865,3.027182817,4.88177681,6.494983673,7.700520515,5.484843254,4.68213129,4.490093231,3.423600435,8.097299576,9.956912041,57.64868927,24.4683609,20.39808464,3.015440941,120.4611282,3003.17627,4.791327,8.007425308,2.013796806,20.94348717,78.61862946,23.52114868,143.0601349,749.3740845,2380.871826,43,3.453218937,1.239306808,0
751,23,Maine,1998,1566,36261,26,225,1052,263,1509,8295,26457,22647.21094,406.9509888,71.98425293,30865,40.41969681,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,4.5,20,6321,0.0043052,1781,142.7593536,130.0980072,3425.48999,0.657009721,10.39999962,3175,254.4980011,232.9718018,0.143747002,0.123822197,0.160122901,0.164081097,0.149427608,0.140260905,840,8371,53.6398468,23.08540916,9,69,144,618,1593,6274,430,34.61538315,30.66666603,54.75285339,58.74524689,19.20433998,23.71395111,28.49569321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1247554,0.072186098,0.000489,0.0010933,0.068509303,0.0004136,0.0010557,0.0596487,0.0006829,0.0008889,0.060925599,0.0005731,0.001103,0.077258401,0.0005346,0.0009827,0.079861097,0.0003984,0.0010877,0.081496298,0.0003719,0.0007823,0.080279499,0.0002349,0.0009162,0.071835801,0.0002044,0.0006052,0.075955801,0.0001491,0.0006773,0.0574212,0.0001226,0.0002236,0.082017303,0.0001307,0.0003455,0.696982503,3.015440941,4.349197865,3.027183056,4.88177681,6.49498415,7.700520992,2.084078074,18.03529167,84.32500458,21.08125114,120.9566879,664.901062,2120.709717,0.734326601,2.892330408,4.434678555,3.04838419,4.795432568,6.499638081,7.659506321,5.450917244,4.820281506,4.47514534,3.440695047,8.138999939,10.02779198,50.7219696,24.25085068,18.03529167,2.892330408,125.5256271,2906.567627,4.832509995,7.974728107,2.007685423,20.39808464,77.41635132,20.63900566,131.8647766,661.8134155,2209.498047,35,2.805489779,1.031578183,0
752,23,Maine,1999,1404,34618,25,239,897,243,1694,7532,25392,23890.25977,419.5725098,70.2539978,30865,40.59743881,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3.900000095,20,6258,0.0043661,1716,136.9469452,142.7593994,3577.100098,0.353736192,10.60000038,3825,305.2575989,254.4980011,0.143762395,0.122795001,0.157069996,0.165781707,0.154796302,0.139945298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253040,0.072195597,0.0004964,0.0010814,0.068498999,0.0004038,0.0010862,0.0592128,0.0006871,0.0008803,0.060338899,0.0005626,0.0011133,0.075709499,0.0005379,0.0010199,0.078254499,0.0004405,0.0011077,0.082374103,0.0003575,0.0008372,0.081023797,0.0002418,0.0009473,0.074425399,0.0002259,0.0006376,0.078619197,0.0001532,0.000735,0.057524901,0.0001205,0.000237,0.081555299,0.0001389,0.0003687,0.734326601,2.892329931,4.434679031,3.048383951,4.795433044,6.499638081,7.659505844,1.995147824,19.07361221,71.58589935,19.39283752,135.1912079,601.0981445,2026.431763,0.690718174,2.948305845,4.270898342,2.964903831,4.906690121,6.398758411,7.614031792,5.539292812,4.828313828,4.490093231,3.545207739,8.182308197,10.08122635,53.63985062,23.08540916,19.07361221,2.948305845,112.0475006,2762.720947,4.718923092,7.923971176,2.084078074,18.03529167,84.32500458,21.08125114,120.9566879,664.901062,2120.709717,31,2.473983288,0.905829489,0
753,23,Maine,2000,1397,32003,15,320,815,247,1322,6775,23906,25973,442,66,30861.55078,41.3110466,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,3.299999952,20,6760,0.0044497,1679,131.6942291,136.9468994,3867,0.408410311,10.10000038,3513,275.546051,305.2575989,0.142547399,0.111070998,0.148883596,0.165305689,0.167745098,0.1438535,887,7148,63.49319839,22.33541107,4,107,147,629,1327,5386,371,26.66666603,33.4375,59.5141716,77.17791748,19.5867157,22.52990913,28.06353951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1274923,0.070223801,0.0007028,0.0022111,0.066716999,0.0005655,0.0021272,0.053011,0.0006393,0.0015021,0.053848699,0.0003796,0.0016903,0.0706717,0.000553,0.001517,0.0740178,0.0003271,0.001797,0.079370297,0.0004173,0.0013664,0.082360297,0.0002384,0.001553,0.081699103,0.0002604,0.0010408,0.0833086,0.0001506,0.0012856,0.059062399,0.0001145,0.0004377,0.083533697,0.0001012,0.000604,0.690718174,2.948306084,4.270897865,2.96490407,4.906690121,6.398757935,7.614031792,1.176541686,25.09955597,63.9254303,19.37371826,103.6925354,531.4046631,1875.093628,0.162579358,3.222850084,4.157717228,2.963917494,4.641429901,6.275523663,7.53641367,5.72115612,4.890348911,4.501893044,3.482194662,8.260233879,10.16481304,NA,NA,25.09955597,3.222850084,109.5752487,2510.190918,4.696611404,7.828114033,1.995147824,19.07361221,71.58589935,19.39283752,135.1912079,601.0981445,2026.431763,29,2.274647236,0.821824968,0
754,23,Maine,2001,1434,33154,18,326,826,264,1671,6898,24585,27895.14063,425.7319946,88.82177734,30861.55078,41.63342285,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,3.700000048,20,9910,0.0048572,1704,132.6202087,131.6941986,4266.507813,0.408410311,10.30000019,3574,278.1600037,275.5461121,0.141350299,0.110263102,0.145005107,0.167207301,0.174695998,0.144048497,841,7385,58.64714432,22.27483749,3,118,192,528,1326,5572,413,16.66666603,36.19631958,72.72727203,63.92251968,19.22296333,22.66422653,24.7157383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1284872,0.069554001,0.0007542,0.0022041,0.0660813,0.0006281,0.0021286,0.0524971,0.0006763,0.0015488,0.053331401,0.0004576,0.0017519,0.068831801,0.0006086,0.0015465,0.071868598,0.0003393,0.0018103,0.080139503,0.000446,0.0014087,0.083335102,0.0002514,0.0016266,0.084960997,0.0002841,0.0011215,0.086796202,0.0001704,0.0013628,0.0594908,0.0001206,0.0004716,0.083204404,0.0001206,0.0006405,0.162579402,3.222850084,4.157717228,2.963917017,4.641429901,6.275524139,7.536414146,1.400917768,25.37217712,64.28656006,20.54679298,130.0518646,536.862793,1913.420166,0.337127566,3.233653069,4.163350582,3.02270484,4.867933273,6.28574276,7.556647778,5.618754864,4.85981226,4.522212982,4.026596546,8.358551025,10.23620796,63.49319839,22.33540916,25.37217712,3.233653069,111.6064453,2580.334961,4.714978695,7.855674267,1.176541686,25.09955597,63.9254303,19.37371826,103.6925354,531.4046631,1875.093628,22,1.712232828,0.537798285,0
755,23,Maine,2002,1396,32985,14,377,735,270,1429,6965,24591,28801.24023,430.7347107,125.2857971,30861.55078,41.93525314,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,4.400000095,20,10929,0.0052835,1900,146.810318,132.6201935,4627.291992,0.408410311,13.39999962,3165,244.555069,278.1600037,0.140005901,0.111228004,0.141261697,0.16799961,0.1804322,0.144194707,787,7384,56.37535858,22.38593292,5,126,170,486,1477,5436,403,35.7142868,33.42174911,62.9629631,66.12245178,21.20602989,22.10564804,28.20153999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1294187,0.068833202,0.0007997,0.0022168,0.065335199,0.0006807,0.0021403,0.052928202,0.0007317,0.0016087,0.053661499,0.0005053,0.0017926,0.066943198,0.0006715,0.0015647,0.069877103,0.000384,0.0018212,0.080413401,0.0004752,0.0014426,0.083715104,0.0002828,0.0016705,0.087649599,0.0003137,0.0011892,0.089664802,0.0001746,0.0014403,0.059794299,0.0001252,0.0004999,0.082967103,0.0001391,0.0006691,0.337127596,3.233653069,4.163351059,3.022705078,4.867932796,6.285743237,7.556647778,1.081760168,29.13025665,56.7924118,20.86251831,110.4168091,538.1757202,1900.111816,0.078589499,3.371777296,4.039402485,3.037954092,4.704262257,6.28818512,7.549667835,5.628196716,4.84418726,4.564413071,4.643819332,8.43972683,10.26817417,58.6471405,22.2748394,29.13025665,3.371777296,107.8669434,2548.704346,4.680898666,7.843340397,1.400917768,25.37217712,64.28656006,20.54679298,130.0518646,536.862793,1913.420166,17,1.313565969,0.27274555,0
756,23,Maine,2003,1422,32078,16,354,763,289,1456,6579,24043,30406.66016,484.6901855,135.1641998,30861.55078,42.23511124,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,5,20,12182,0.0058331,2013,154.4373627,146.8103027,5077.104004,0.408410311,11.60000038,3037,232.9986572,244.5550995,0.1385625,0.112822197,0.136739507,0.168101907,0.186277002,0.144377902,814,7332,57.24331665,22.85678673,5,94,127,588,1257,5628,371,31.25,26.55367279,43.9446373,77.06421661,19.10624695,23.40806007,25.48077011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303441,0.0680307,0.0008662,0.0022441,0.064535297,0.0007442,0.002142,0.0539058,0.0008339,0.0016564,0.0540554,0.0005647,0.001806,0.064757802,0.0007242,0.0016065,0.067419201,0.0004335,0.0017983,0.080231503,0.0005324,0.0014776,0.083821997,0.0003061,0.0017323,0.090417601,0.0003368,0.0012444,0.092560403,0.0002041,0.0015137,0.0600718,0.0001435,0.0005347,0.082770899,0.0001435,0.0007135,0.078589499,3.371777058,4.039402008,3.037954092,4.70426178,6.28818512,7.549667835,1.227520108,27.15888214,58.53736496,22.17208099,111.7043304,504.7409058,1844.579102,0.20499596,3.301704168,4.069665432,3.098833799,4.715855598,6.224045277,7.52000618,5.49944067,4.948760033,5.043330193,4.575372219,8.532496452,10.32241726,56.37535858,22.38592911,27.15888214,3.301704168,109.0958481,2461.024414,4.692226887,7.80833292,1.081760168,29.13025665,56.7924118,20.86251831,110.4168091,538.1757202,1900.111816,31,2.378320217,0.86639446,0
